age,gender,split,final
42,M,01:29:57,02:58:51
33,M,01:27:41,02:58:51
40,M,01:29:06,02:58:52
44,M,01:27:17,02:58:52
24,M,01:22:58,02:58:53
38,M,01:27:57,02:58:54
38,M,01:27:46,02:58:56
45,M,01:25:20,02:58:57
44,M,01:27:57,02:58:57
20,M,01:27:38,02:58:58
43,M,01:27:07,02:59:00
42,M,01:28:20,02:59:00
39,M,01:26:03,02:59:01
45,M,01:29:24,02:59:01
32,M,01:27:00,02:59:01
45,M,01:27:07,02:59:01
40,M,01:28:29,02:59:02
25,M,01:24:14,02:59:02
36,M,01:27:23,02:59:02
55,M,01:27:13,02:59:05
42,W,01:24:31,02:59:06
27,W,01:27:28,02:59:08
36,M,01:24:35,02:59:09
41,M,01:21:08,02:59:09
39,M,01:24:38,02:59:09
43,M,01:27:46,02:59:10
29,M,01:25:37,02:59:11
30,W,01:28:03,02:59:11
41,M,01:26:08,02:59:14
33,M,01:24:48,02:59:15
43,M,01:29:00,02:59:16
48,M,01:24:56,02:59:16
44,M,01:25:23,02:59:17
46,M,01:28:28,02:59:17
44,M,01:27:22,02:59:17
39,M,01:27:30,02:59:19
44,M,01:28:02,02:59:19
30,W,01:29:26,02:59:19
26,M,01:23:12,02:59:20
38,M,01:24:25,02:59:20
49,M,01:25:54,02:59:20
29,W,01:25:21,02:59:21
33,W,01:26:56,02:59:22
38,M,01:27:40,02:59:22
45,M,01:25:37,02:59:23
29,M,01:27:34,02:59:23
40,M,01:26:05,02:59:24
44,M,01:27:52,02:59:25
28,M,01:29:16,02:59:25
38,M,01:24:34,02:59:27
33,M,01:25:28,02:59:27
46,M,01:28:40,02:59:27
34,M,01:30:05,02:59:29
35,M,01:28:40,02:59:30
40,M,01:27:41,02:59:31
24,M,01:24:08,02:59:32
41,M,01:31:07,02:59:33
35,M,01:24:44,02:59:33
45,M,01:27:44,02:59:34
53,M,01:26:19,02:59:34
25,M,01:20:18,02:59:36
28,M,01:26:39,02:59:36
29,M,01:29:20,02:59:37
27,M,01:24:54,02:59:37
42,M,01:29:06,02:59:38
46,M,01:23:00,02:59:39
40,M,01:26:25,02:59:40
35,M,01:28:31,02:59:40
44,M,01:27:19,02:59:41
32,M,01:27:05,02:59:41
31,M,01:27:57,02:59:45
45,M,01:26:27,02:59:45
51,M,01:28:00,02:59:45
39,M,01:23:55,02:59:48
42,M,01:25:11,02:59:50
37,M,01:24:24,02:59:50
35,M,01:27:28,02:59:50
32,M,01:31:20,02:59:50
30,M,01:17:58,02:59:51
42,M,01:27:21,02:59:52
44,M,01:27:00,02:59:52
43,M,01:29:31,02:59:53
39,M,01:29:49,02:59:54
43,M,01:29:37,02:59:55
39,M,01:26:31,02:59:55
50,M,01:26:12,02:59:56
45,M,01:27:47,02:59:56
46,M,01:25:23,02:59:56
40,M,01:22:55,02:59:56
53,M,01:26:56,02:59:57
36,M,01:26:17,02:59:57
46,M,01:23:47,02:59:59
31,M,01:28:52,03:00:00
30,M,01:28:37,03:00:01
24,M,01:27:45,03:00:01
35,M,01:28:00,03:00:01
31,W,01:25:08,03:00:02
45,M,01:22:48,03:00:02
47,M,01:27:54,03:00:05
34,M,01:28:51,03:00:07
35,M,01:27:38,03:00:08
30,M,01:32:44,03:00:09
45,M,01:26:06,03:00:10
41,M,01:27:33,03:00:10
34,M,01:25:48,03:00:11
35,M,01:25:27,03:00:11
27,M,01:25:33,03:00:12
30,M,01:30:13,03:00:14
23,M,01:26:50,03:00:14
38,M,01:28:07,03:00:15
38,M,01:29:49,03:00:16
40,M,01:26:42,03:00:16
30,M,01:24:46,03:00:16
54,M,01:25:58,03:00:18
36,M,01:25:06,03:00:20
20,M,01:29:09,03:00:20
32,M,01:28:28,03:00:21
38,M,01:22:08,03:00:22
35,M,01:25:32,03:00:25
27,M,01:28:52,03:00:25
34,M,01:29:51,03:00:27
39,M,01:20:39,03:00:28
27,M,01:29:14,03:00:28
42,M,01:27:49,03:00:28
51,M,01:26:04,03:00:29
41,M,01:26:04,03:00:29
24,M,01:26:11,03:00:30
60,M,01:25:30,03:00:31
36,M,01:27:13,03:00:32
42,M,01:25:29,03:00:34
48,M,01:29:44,03:00:35
48,M,01:26:34,03:00:35
45,M,01:27:51,03:00:35
36,M,01:29:11,03:00:36
39,M,01:24:23,03:00:36
28,M,01:27:44,03:00:37
31,W,01:25:59,03:00:38
39,M,01:25:15,03:00:39
44,M,01:26:52,03:00:39
50,M,01:28:56,03:00:41
40,M,01:30:53,03:00:42
41,M,01:30:19,03:00:42
21,M,01:28:34,03:00:42
33,M,01:27:21,03:00:43
29,M,01:26:24,03:00:44
33,M,01:28:21,03:00:45
41,M,01:30:22,03:00:45
39,M,01:27:24,03:00:47
46,M,01:30:08,03:00:47
32,M,01:29:42,03:00:49
27,M,01:29:00,03:00:49
41,M,01:28:57,03:00:49
51,M,01:29:26,03:00:51
44,M,01:27:47,03:00:51
41,M,01:25:06,03:00:51
25,M,01:20:29,03:00:51
38,M,01:23:52,03:00:52
30,M,01:27:10,03:00:53
34,M,01:32:44,03:00:54
32,M,01:29:18,03:00:55
28,M,01:28:30,03:00:56
37,M,01:29:37,03:00:56
33,M,01:26:16,03:00:59
39,M,01:28:36,03:01:00
46,M,01:26:58,03:01:01
30,M,01:26:49,03:01:03
31,M,01:27:01,03:01:04
32,M,01:28:35,03:01:04
52,M,01:25:37,03:01:05
55,M,01:27:30,03:01:05
40,M,01:26:24,03:01:05
46,M,01:26:25,03:01:06
45,M,01:22:45,03:01:07
48,M,01:27:00,03:01:07
42,M,01:27:19,03:01:09
26,M,01:25:25,03:01:10
47,M,01:24:17,03:01:10
51,M,01:29:05,03:01:11
41,M,01:29:56,03:01:11
31,M,01:26:58,03:01:12
31,M,01:23:28,03:01:12
27,W,01:29:05,03:01:15
33,M,01:26:48,03:01:17
32,M,01:30:18,03:01:18
36,M,01:29:27,03:01:20
38,M,01:30:29,03:01:20
30,M,01:32:31,03:01:21
33,M,01:28:17,03:01:23
35,M,01:29:10,03:01:23
31,M,01:27:52,03:01:25
45,M,01:28:26,03:01:26
36,M,01:29:48,03:01:29
39,M,01:24:35,03:01:32
41,M,01:27:53,03:01:33
42,M,01:30:26,03:01:34
29,M,01:30:03,03:01:39
39,M,01:28:13,03:01:39
25,M,01:30:35,03:01:44
42,M,01:24:57,03:01:44
39,M,01:27:25,03:01:44
38,M,01:24:41,03:01:45
48,M,01:27:49,03:01:46
40,M,01:29:07,03:01:47
40,M,01:26:47,03:01:47
38,M,01:26:57,03:01:48
40,M,01:28:20,03:01:49
38,M,01:29:37,03:01:49
30,M,01:28:46,03:01:50
42,W,01:27:24,03:01:51
35,M,01:28:38,03:01:52
43,M,01:28:36,03:01:53
32,M,01:25:27,03:01:54
34,M,01:24:22,03:01:54
23,M,01:20:10,03:01:55
34,W,01:27:56,03:01:55
40,M,01:31:09,03:01:56
32,M,01:32:32,03:01:56
30,M,01:26:01,03:01:57
24,M,01:24:59,03:01:58
47,M,01:25:09,03:01:59
49,M,01:29:33,03:02:00
39,M,01:25:40,03:02:01
43,M,01:27:40,03:02:01
40,M,01:31:01,03:02:02
23,M,01:23:10,03:02:04
29,M,01:29:19,03:02:05
34,M,01:27:15,03:02:05
49,M,01:25:19,03:02:06
32,M,01:29:23,03:02:06
45,M,01:28:46,03:02:06
52,M,01:26:49,03:02:08
33,M,01:30:19,03:02:09
45,M,01:27:41,03:02:12
31,M,01:26:05,03:02:12
35,M,01:26:03,03:02:15
47,M,01:28:26,03:02:16
37,M,01:27:29,03:02:17
43,M,01:27:34,03:02:18
46,M,01:26:31,03:02:19
45,M,01:24:50,03:02:20
31,M,01:27:16,03:02:21
46,M,01:29:00,03:02:25
23,M,01:27:04,03:02:26
34,M,01:27:05,03:02:26
39,M,01:29:09,03:02:27
41,M,01:29:52,03:02:29
25,W,01:29:27,03:02:29
39,M,01:31:04,03:02:29
32,M,01:24:49,03:02:29
52,M,01:24:16,03:02:31
38,M,01:27:31,03:02:31
39,M,01:27:26,03:02:31
47,M,01:26:43,03:02:34
31,M,01:27:31,03:02:35
31,M,01:29:56,03:02:38
35,M,01:27:51,03:02:39
50,M,01:28:45,03:02:39
40,M,01:24:48,03:02:41
51,M,01:28:03,03:02:42
40,M,01:29:16,03:02:42
26,M,01:29:00,03:02:42
30,M,01:21:30,03:02:43
37,M,01:30:05,03:02:44
30,M,01:24:56,03:02:44
23,M,01:26:33,03:02:45
41,M,01:27:55,03:02:46
46,M,01:24:05,03:02:46
33,M,01:23:26,03:02:47
42,M,01:26:11,03:02:47
22,M,01:35:19,03:02:49
44,M,01:27:58,03:02:50
36,M,01:25:43,03:02:51
36,M,01:30:12,03:02:51
22,W,01:29:20,03:02:52
56,M,01:28:33,03:02:53
51,M,01:27:53,03:02:53
25,W,01:28:19,03:02:54
45,M,01:27:47,03:02:54
42,M,01:27:45,03:02:55
48,M,01:31:26,03:02:58
40,M,01:26:14,03:03:02
41,M,01:32:00,03:03:04
43,M,01:24:01,03:03:04
29,M,01:25:17,03:03:06
38,M,01:27:45,03:03:07
39,M,01:12:11,03:03:08
35,M,01:30:10,03:03:08
35,M,01:30:38,03:03:08
34,M,01:29:23,03:03:11
41,M,01:28:15,03:03:12
47,M,01:24:48,03:03:15
35,M,01:28:50,03:03:15
24,M,01:33:02,03:03:15
42,M,01:30:46,03:03:15
42,M,01:27:42,03:03:15
42,M,01:26:47,03:03:19
46,M,01:28:57,03:03:21
41,M,01:28:59,03:03:21
36,W,01:29:49,03:03:23
44,M,01:25:42,03:03:23
20,M,01:17:41,03:03:23
41,M,01:27:00,03:03:24
45,M,01:29:17,03:03:25
33,M,01:32:22,03:03:27
34,W,01:28:38,03:03:27
45,M,01:27:26,03:03:27
29,M,01:29:22,03:03:27
42,M,01:29:19,03:03:27
35,M,01:26:03,03:03:27
51,M,01:28:24,03:03:27
31,M,01:29:42,03:03:28
47,M,01:30:49,03:03:29
31,M,01:27:44,03:03:31
44,M,01:27:36,03:03:31
37,M,01:30:43,03:03:31
37,M,01:27:26,03:03:32
22,M,01:26:14,03:03:34
54,M,01:30:37,03:03:36
45,M,01:28:52,03:03:36
34,M,01:29:36,03:03:38
37,M,01:28:12,03:03:39
37,M,01:24:10,03:03:40
43,M,01:26:30,03:03:40
40,M,01:29:57,03:03:40
44,M,01:28:08,03:03:42
43,M,01:30:17,03:03:44
33,M,01:31:38,03:03:45
42,M,01:30:11,03:03:46
30,M,01:29:33,03:03:47
37,M,01:25:30,03:03:47
42,W,01:28:56,03:03:47
46,M,01:28:31,03:03:51
44,M,01:27:06,03:03:55
43,M,01:28:55,03:03:56
32,M,01:29:16,03:03:57
40,M,01:30:36,03:03:57
42,M,01:28:59,03:04:01
40,M,01:29:03,03:04:02
45,M,01:28:33,03:04:04
39,M,01:28:18,03:04:04
41,M,01:30:18,03:04:05
37,M,01:31:09,03:04:06
40,M,01:30:50,03:04:06
42,M,01:31:13,03:04:07
44,M,01:27:27,03:04:09
25,M,01:26:25,03:04:11
39,M,01:28:03,03:04:11
30,M,01:30:46,03:04:12
41,M,01:27:46,03:04:12
39,M,01:25:24,03:04:13
33,M,01:25:41,03:04:13
24,W,01:32:43,03:04:14
24,M,01:18:52,03:04:14
43,M,01:29:44,03:04:14
31,M,01:28:11,03:04:15
41,M,01:21:43,03:04:18
22,M,01:27:26,03:04:18
31,M,01:29:37,03:04:19
33,M,01:30:48,03:04:19
46,M,01:24:17,03:04:20
37,M,01:31:19,03:04:20
41,M,01:29:22,03:04:21
32,M,01:28:00,03:04:22
35,M,01:30:15,03:04:23
44,M,01:28:38,03:04:24
39,M,01:25:12,03:04:25
30,M,01:16:08,03:04:26
26,M,01:26:47,03:04:29
54,M,01:29:40,03:04:30
50,W,01:30:37,03:04:31
30,M,01:21:29,03:04:35
40,M,01:25:12,03:04:35
32,M,01:24:56,03:04:35
45,M,01:28:24,03:04:36
44,M,01:29:42,03:04:37
34,M,01:30:03,03:04:38
42,M,01:28:38,03:04:39
44,M,01:24:58,03:04:40
32,W,01:30:07,03:04:41
35,M,01:24:14,03:04:41
38,M,01:29:35,03:04:42
33,W,01:31:16,03:04:42
37,M,01:33:11,03:04:42
36,M,01:32:02,03:04:42
26,M,01:29:52,03:04:42
43,M,01:27:24,03:04:45
34,M,01:23:23,03:04:45
37,M,01:28:59,03:04:46
34,M,01:28:13,03:04:47
36,M,01:33:32,03:04:49
37,M,01:24:37,03:04:50
45,M,01:27:00,03:04:50
34,W,01:30:53,03:04:50
48,M,01:28:34,03:04:53
33,M,01:24:44,03:04:53
40,M,01:27:42,03:04:53
39,M,01:29:38,03:04:55
34,M,01:30:01,03:04:56
26,W,01:32:08,03:04:57
47,M,01:28:21,03:04:58
46,M,01:29:36,03:04:58
44,M,01:32:24,03:04:59
40,M,01:26:15,03:05:00
48,M,01:29:56,03:05:00
28,M,01:26:43,03:05:01
34,M,01:30:29,03:05:01
44,M,01:28:13,03:05:02
41,M,01:28:44,03:05:04
34,M,01:29:26,03:05:07
46,M,01:31:18,03:05:07
32,W,01:31:13,03:05:10
39,M,01:26:54,03:05:12
24,W,01:31:36,03:05:12
46,M,01:28:08,03:05:13
20,M,01:33:19,03:05:13
29,M,01:30:07,03:05:14
40,W,01:28:24,03:05:14
41,M,01:28:12,03:05:17
49,M,01:30:33,03:05:17
42,M,01:26:52,03:05:18
42,W,01:29:57,03:05:18
47,M,01:25:46,03:05:19
38,M,01:31:24,03:05:21
40,M,01:27:30,03:05:22
40,M,01:24:54,03:05:23
25,M,01:29:18,03:05:24
51,M,01:29:36,03:05:25
46,M,01:30:15,03:05:26
37,M,01:27:28,03:05:26
23,M,01:22:44,03:05:26
60,M,01:29:39,03:05:27
48,M,01:26:42,03:05:27
47,M,01:29:21,03:05:29
27,M,01:26:35,03:05:30
47,M,01:32:02,03:05:30
40,M,01:30:07,03:05:31
35,M,01:32:37,03:05:31
49,M,01:29:19,03:05:32
45,M,01:27:47,03:05:32
40,M,01:26:58,03:05:32
50,M,01:32:38,03:05:33
27,M,01:30:17,03:05:33
41,M,01:25:47,03:05:34
42,M,01:27:38,03:05:34
41,M,01:28:06,03:05:34
50,M,01:32:09,03:05:35
42,M,01:26:58,03:05:35
36,M,01:30:47,03:05:37
34,M,01:33:36,03:05:37
47,M,01:29:47,03:05:38
39,M,01:31:44,03:05:39
47,M,01:26:36,03:05:41
54,M,01:28:07,03:05:41
49,M,01:30:41,03:05:42
38,M,01:26:46,03:05:43
31,M,01:28:36,03:05:43
36,M,01:28:44,03:05:43
46,W,01:29:25,03:05:43
28,M,01:30:03,03:05:44
35,M,01:29:23,03:05:45
45,M,01:30:09,03:05:45
52,M,01:23:34,03:05:46
39,M,01:28:35,03:05:47
48,M,01:30:22,03:05:47
39,M,01:27:38,03:05:48
43,M,01:31:41,03:05:49
28,M,01:31:35,03:05:49
36,M,01:29:59,03:05:52
37,M,01:30:18,03:05:53
34,M,01:27:47,03:05:53
42,M,01:34:56,03:05:53
24,M,01:26:12,03:05:54
45,M,01:31:28,03:05:57
47,M,01:26:21,03:05:58
24,M,01:23:45,03:05:59
37,M,01:27:22,03:05:59
34,W,01:27:31,03:06:00
43,M,01:32:00,03:06:00
46,M,01:25:27,03:06:00
38,M,01:32:17,03:06:02
36,M,01:25:14,03:06:03
43,M,01:28:09,03:06:05
29,M,01:29:46,03:06:06
47,M,01:21:35,03:06:07
36,M,01:32:41,03:06:08
26,M,01:29:49,03:06:09
32,M,01:26:36,03:06:09
51,M,01:29:21,03:06:10
28,M,01:33:46,03:06:11
44,M,01:29:41,03:06:11
44,M,01:31:27,03:06:12
42,M,01:31:37,03:06:12
46,M,01:30:29,03:06:12
32,W,01:28:53,03:06:13
32,M,01:28:08,03:06:15
42,W,01:30:18,03:06:16
49,M,01:26:16,03:06:16
28,W,01:30:36,03:06:16
39,M,01:30:29,03:06:17
47,M,01:33:00,03:06:17
35,M,01:30:40,03:06:18
35,M,01:20:22,03:06:18
35,M,01:29:34,03:06:19
47,M,01:22:40,03:06:20
51,M,01:32:39,03:06:20
40,M,01:28:51,03:06:21
44,M,01:28:53,03:06:22
42,M,01:27:15,03:06:23
33,M,01:28:45,03:06:23
45,M,01:29:14,03:06:24
32,M,01:29:37,03:06:24
34,M,01:29:53,03:06:24
39,M,01:28:24,03:06:25
57,M,01:29:02,03:06:25
30,M,01:32:44,03:06:25
46,W,01:28:16,03:06:27
51,M,01:25:51,03:06:29
41,M,01:26:30,03:06:29
42,M,01:28:01,03:06:31
36,M,01:31:50,03:06:32
33,M,01:26:28,03:06:33
35,M,01:29:03,03:06:33
41,M,01:33:14,03:06:34
29,M,01:23:51,03:06:34
48,M,01:30:32,03:06:35
56,M,01:29:43,03:06:36
44,M,01:29:43,03:06:36
32,W,01:26:43,03:06:37
44,M,01:28:24,03:06:37
38,M,01:25:03,03:06:38
30,M,01:28:17,03:06:40
47,M,01:31:50,03:06:41
30,M,01:27:54,03:06:42
35,M,01:28:10,03:06:43
45,W,01:28:09,03:06:44
37,M,01:32:43,03:06:45
47,M,01:30:08,03:06:45
36,M,01:30:57,03:06:47
45,M,01:28:27,03:06:51
44,M,01:28:11,03:06:52
31,W,01:32:03,03:06:52
37,M,01:31:40,03:06:53
40,M,01:26:18,03:06:54
37,M,01:28:16,03:06:54
58,M,01:28:42,03:06:55
38,M,01:26:04,03:06:57
41,M,01:31:30,03:06:57
28,M,01:33:40,03:06:57
41,M,01:31:45,03:06:59
32,M,01:32:08,03:07:01
50,M,01:30:37,03:07:01
54,M,01:29:52,03:07:02
40,W,01:31:05,03:07:03
35,M,01:27:03,03:07:04
44,M,01:31:51,03:07:04
47,M,01:28:33,03:07:05
30,M,01:27:39,03:07:05
43,M,01:27:17,03:07:07
24,W,01:31:33,03:07:07
22,W,01:31:33,03:07:07
24,M,01:24:38,03:07:08
28,M,01:33:16,03:07:09
37,M,01:29:45,03:07:10
35,M,01:33:06,03:07:10
35,M,01:29:59,03:07:11
31,M,01:28:59,03:07:11
51,M,01:27:50,03:07:11
48,M,01:30:46,03:07:13
46,M,01:28:59,03:07:14
24,W,01:32:15,03:07:14
30,M,01:27:13,03:07:16
27,M,01:28:30,03:07:17
33,M,01:30:49,03:07:17
46,M,01:32:07,03:07:18
37,M,01:32:27,03:07:19
43,M,01:26:58,03:07:19
40,M,01:29:35,03:07:19
39,M,01:27:56,03:07:21
32,M,01:30:27,03:07:22
22,M,01:28:12,03:07:25
53,M,01:32:41,03:07:25
38,M,01:26:32,03:07:26
47,M,01:29:24,03:07:28
41,M,01:31:16,03:07:30
24,W,01:27:44,03:07:31
30,M,01:30:54,03:07:31
40,M,01:30:40,03:07:31
48,M,01:28:48,03:07:32
42,M,01:31:21,03:07:33
41,M,01:28:53,03:07:34
45,M,01:30:03,03:07:35
39,M,01:32:08,03:07:35
31,M,01:30:56,03:07:35
34,M,01:30:18,03:07:36
37,M,01:25:28,03:07:36
45,M,01:29:15,03:07:36
27,M,01:29:49,03:07:37
41,M,01:30:50,03:07:37
46,M,01:28:50,03:07:38
37,M,01:26:20,03:07:39
49,M,01:30:31,03:07:39
36,W,01:31:12,03:07:39
47,M,01:32:52,03:07:40
37,M,01:26:09,03:07:41
35,M,01:28:22,03:07:43
31,M,01:31:29,03:07:43
38,M,01:32:44,03:07:44
30,M,01:30:09,03:07:44
47,M,01:32:13,03:07:44
47,M,01:27:46,03:07:45
25,M,01:32:25,03:07:46
53,M,01:28:18,03:07:49
27,M,01:29:27,03:07:51
31,M,01:28:52,03:07:51
29,M,01:31:00,03:07:51
54,M,01:28:14,03:07:51
30,M,01:25:30,03:07:51
36,M,01:25:30,03:07:52
29,M,01:25:10,03:07:52
30,M,01:33:58,03:07:55
52,M,01:30:39,03:07:56
44,M,01:30:40,03:07:56
43,M,01:30:16,03:07:56
46,M,01:29:08,03:07:57
41,M,01:27:46,03:07:57
36,M,01:22:15,03:07:58
39,M,01:29:53,03:08:00
29,W,01:30:19,03:08:00
48,M,01:32:08,03:08:00
48,M,01:32:24,03:08:01
26,M,01:33:22,03:08:01
46,M,01:20:45,03:08:01
24,M,01:18:40,03:08:03
47,M,01:30:17,03:08:04
34,W,01:28:53,03:08:05
45,M,01:30:28,03:08:06
32,W,01:32:13,03:08:06
53,M,01:28:44,03:08:06
54,M,01:30:38,03:08:06
46,M,01:24:09,03:08:07
20,M,01:26:21,03:08:08
23,M,01:31:41,03:08:08
46,M,01:29:50,03:08:08
38,M,01:29:32,03:08:08
59,M,01:30:45,03:08:11
50,M,01:31:11,03:08:12
30,M,01:31:22,03:08:12
26,W,01:32:07,03:08:12
38,M,01:37:59,03:08:13
61,M,01:30:36,03:08:14
25,M,01:27:09,03:08:14
45,M,01:30:14,03:08:14
26,M,01:29:30,03:08:14
37,M,01:30:47,03:08:16
46,M,01:28:40,03:08:16
51,M,01:27:57,03:08:16
41,M,01:30:45,03:08:17
43,M,01:30:36,03:08:17
42,M,01:30:09,03:08:18
47,M,01:25:40,03:08:18
51,M,01:28:29,03:08:18
49,M,01:27:41,03:08:18
26,W,01:30:18,03:08:19
37,W,01:33:43,03:08:20
48,M,01:33:07,03:08:24
44,M,01:33:31,03:08:26
36,M,01:30:07,03:08:26
38,M,01:32:17,03:08:26
38,M,01:26:43,03:08:27
32,M,01:18:40,03:08:27
42,M,01:31:13,03:08:28
31,M,01:29:05,03:08:28
27,M,01:22:48,03:08:29
50,M,01:28:04,03:08:30
29,M,01:33:25,03:08:31
34,M,01:32:51,03:08:32
34,M,01:33:26,03:08:32
37,M,01:28:16,03:08:32
37,M,01:34:10,03:08:33
38,W,01:31:10,03:08:33
48,M,01:30:24,03:08:33
22,M,01:29:07,03:08:33
56,M,01:32:38,03:08:34
39,M,01:27:28,03:08:34
31,M,01:29:06,03:08:36
40,W,01:33:16,03:08:37
45,M,01:28:26,03:08:38
47,M,01:31:06,03:08:38
47,M,01:27:00,03:08:43
39,M,01:30:00,03:08:43
39,M,01:33:16,03:08:43
34,M,01:31:20,03:08:45
31,M,01:23:08,03:08:46
52,M,01:33:42,03:08:46
36,M,01:31:01,03:08:47
40,M,01:28:07,03:08:47
40,M,01:29:42,03:08:47
41,M,01:31:27,03:08:49
32,M,01:32:11,03:08:50
46,M,01:32:24,03:08:51
24,M,01:28:00,03:08:51
39,M,01:29:05,03:08:53
41,M,01:28:52,03:08:53
40,W,01:29:39,03:08:54
29,M,01:30:40,03:08:54
33,M,01:31:03,03:08:55
46,M,01:30:50,03:08:56
34,M,01:33:00,03:08:57
45,M,01:31:19,03:08:57
37,M,01:31:30,03:08:58
28,M,01:32:18,03:08:59
49,M,01:30:15,03:09:00
24,M,01:33:10,03:09:02
28,W,01:29:29,03:09:02
43,M,01:29:05,03:09:02
37,M,01:26:48,03:09:02
27,W,01:33:43,03:09:03
32,M,01:29:25,03:09:03
42,M,01:36:00,03:09:04
32,M,01:27:09,03:09:06
39,M,01:30:40,03:09:06
39,M,01:30:35,03:09:08
38,M,01:33:16,03:09:09
25,M,01:30:59,03:09:09
56,M,01:27:02,03:09:09
26,W,01:32:25,03:09:13
29,M,01:26:49,03:09:14
46,M,01:31:25,03:09:14
28,M,01:32:26,03:09:15
32,M,01:25:01,03:09:15
35,W,01:30:13,03:09:16
34,M,01:32:45,03:09:17
46,M,01:33:33,03:09:17
53,M,01:27:33,03:09:17
30,M,01:30:41,03:09:18
51,M,01:33:00,03:09:19
30,M,01:35:17,03:09:19
45,M,01:32:52,03:09:20
51,M,01:25:27,03:09:21
23,W,01:33:06,03:09:23
39,M,01:30:39,03:09:23
28,M,01:27:17,03:09:24
36,M,01:28:54,03:09:26
46,M,01:23:04,03:09:28
29,M,01:23:21,03:09:28
27,M,01:34:23,03:09:29
39,M,01:31:28,03:09:30
44,M,01:30:34,03:09:30
42,M,01:28:12,03:09:32
48,M,01:26:31,03:09:33
43,M,01:32:38,03:09:33
20,M,01:31:26,03:09:34
43,M,01:32:51,03:09:37
45,M,01:25:48,03:09:38
44,M,01:32:21,03:09:39
50,M,01:32:54,03:09:39
28,W,01:32:20,03:09:42
45,M,01:31:07,03:09:42
34,M,01:31:47,03:09:42
29,M,01:27:38,03:09:43
45,M,01:36:34,03:09:43
44,M,01:29:39,03:09:43
35,M,01:24:54,03:09:44
42,W,01:32:07,03:09:44
43,M,01:32:58,03:09:44
25,W,01:30:42,03:09:45
45,M,01:31:16,03:09:45
32,M,01:32:10,03:09:45
29,M,01:26:10,03:09:45
49,M,01:31:45,03:09:47
44,M,01:34:27,03:09:47
36,M,01:29:43,03:09:47
44,M,01:25:36,03:09:48
51,M,01:30:52,03:09:48
44,M,01:30:24,03:09:49
33,M,01:32:49,03:09:49
33,W,01:32:08,03:09:51
24,M,01:33:13,03:09:51
34,M,01:32:37,03:09:52
43,M,01:28:13,03:09:52
46,M,01:32:42,03:09:53
34,M,01:29:38,03:09:53
35,M,01:32:53,03:09:55
26,M,01:33:13,03:09:55
31,M,01:33:18,03:09:55
58,M,01:30:30,03:09:56
45,M,01:27:30,03:09:58
41,M,01:33:43,03:10:00
43,M,01:31:20,03:10:00
26,M,01:26:43,03:10:02
45,M,01:29:08,03:10:04
40,M,01:32:45,03:10:04
33,M,01:25:24,03:10:05
44,M,01:33:47,03:10:05
33,M,01:32:56,03:10:06
52,M,01:31:23,03:10:06
30,M,01:30:41,03:10:06
29,M,01:31:40,03:10:06
35,M,01:30:52,03:10:06
44,M,01:28:45,03:10:08
45,M,01:34:16,03:10:09
42,M,01:26:34,03:10:10
37,M,01:32:53,03:10:10
40,M,01:33:19,03:10:11
42,M,01:30:54,03:10:12
37,M,01:31:31,03:10:12
30,M,01:34:34,03:10:12
23,M,01:31:51,03:10:13
38,M,01:29:42,03:10:13
45,M,01:29:48,03:10:14
29,M,01:32:46,03:10:14
37,M,01:31:56,03:10:15
40,M,01:29:28,03:10:15
21,M,01:29:42,03:10:16
31,M,01:32:41,03:10:18
44,M,01:21:24,03:10:18
29,M,01:28:39,03:10:19
42,M,01:30:05,03:10:19
39,M,01:30:34,03:10:21
36,M,01:22:12,03:10:21
36,M,01:25:43,03:10:22
39,M,01:28:12,03:10:23
28,M,01:32:11,03:10:25
39,M,01:35:00,03:10:27
45,M,01:29:45,03:10:27
32,M,01:33:06,03:10:28
44,W,01:33:35,03:10:30
33,M,01:24:33,03:10:32
40,M,01:26:28,03:10:33
50,M,01:34:23,03:10:34
24,M,01:33:56,03:10:34
43,M,01:29:54,03:10:34
34,M,01:26:42,03:10:34
43,M,01:33:03,03:10:35
43,W,01:32:21,03:10:36
34,M,01:24:36,03:10:36
28,W,01:31:35,03:10:37
38,W,01:33:54,03:10:37
49,M,01:33:34,03:10:38
36,M,01:28:46,03:10:38
40,W,01:32:49,03:10:40
26,M,01:30:51,03:10:40
42,M,01:31:07,03:10:41
46,M,01:31:20,03:10:41
40,M,01:29:21,03:10:42
45,M,01:33:50,03:10:42
38,M,01:31:05,03:10:44
33,M,01:31:11,03:10:45
31,M,01:32:06,03:10:46
31,M,01:33:59,03:10:47
52,M,01:34:12,03:10:48
30,M,01:34:51,03:10:49
28,M,01:30:51,03:10:49
44,M,01:26:48,03:10:50
33,M,01:29:34,03:10:50
28,M,01:24:17,03:10:50
36,M,01:32:43,03:10:50
47,M,01:33:43,03:10:51
34,W,01:33:06,03:10:52
43,M,01:29:48,03:10:52
40,M,01:31:47,03:10:52
35,M,01:31:28,03:10:55
29,M,01:28:54,03:10:56
38,M,01:26:27,03:10:56
25,M,01:26:55,03:10:56
35,M,01:28:08,03:10:56
46,M,01:32:38,03:10:57
38,W,01:33:54,03:10:58
32,M,01:27:59,03:10:59
32,W,01:32:33,03:11:00
31,W,01:27:45,03:11:01
52,M,01:34:06,03:11:02
35,M,01:32:45,03:11:03
43,M,01:29:51,03:11:04
